from	to	combined_score
39947.Q7XX94	39947.A0A0P0VSF7	509
39947.Q7XX94	39947.A0A0P0VSF7	509
39947.Q8H4Q9	39947.A0A0P0VSF7	536
39947.Q8H4Q9	39947.A0A0P0VSF7	536
39947.Q10NQ3	39947.A0A0P0VSF7	544
39947.Q10NQ3	39947.A0A0P0VSF7	544
39947.Q6ZL94	39947.A0A0P0VSF7	458
39947.Q6ZL94	39947.A0A0P0VSF7	458
39947.Q6AV18	39947.A0A0P0VSF7	596
39947.Q6AV18	39947.A0A0P0VSF7	596
39947.A0A0P0WHJ2	39947.A0A0P0VSF7	479
39947.A0A0P0WHJ2	39947.A0A0P0VSF7	479
39947.Q0DRT9	39947.A0A0P0VSF7	994
39947.Q0DRT9	39947.A0A0P0VSF7	994
39947.Q6ATY3	39947.A0A0P0W8B1	501
39947.Q6ATY3	39947.A0A0P0W8B1	501
39947.A0A0P0VTU7	39947.A0A0P0W8B1	445
39947.A0A0P0VTU7	39947.A0A0P0W8B1	445
39947.Q0JEQ3	39947.A0A0P0W8B1	660
39947.Q0JEQ3	39947.A0A0P0W8B1	660
39947.Q75HW2	39947.A0A0P0W8B1	832
39947.Q75HW2	39947.A0A0P0W8B1	832
39947.Q8H7S7	39947.A0A0P0W8B1	872
39947.Q8H7S7	39947.A0A0P0W8B1	872
39947.Q0DJS1	39947.A0A0P0W8B1	493
39947.Q0DJS1	39947.A0A0P0W8B1	493
39947.A0A0P0VU05	39947.A0A0P0W8B1	533
39947.A0A0P0VU05	39947.A0A0P0W8B1	533
39947.A0A0P0VVB3	39947.A0A0P0X677	404
39947.A0A0P0VVB3	39947.A0A0P0X677	404
39947.Q6I5X7	39947.A0A0P0X677	445
39947.Q6I5X7	39947.A0A0P0X677	445
39947.Q0DV66	39947.A0A0P0X677	436
39947.Q0DV66	39947.A0A0P0X677	436
39947.Q6AUI3	39947.A3AF13	520
39947.Q6AUI3	39947.A3AF13	520
39947.Q7XVJ6	39947.A3AF13	570
39947.Q7XVJ6	39947.A3AF13	570
39947.Q0D6B1	39947.A3AF13	425
39947.Q0D6B1	39947.A3AF13	425
39947.Q0DJS1	39947.A3AF13	443
39947.Q0DJS1	39947.A3AF13	443
39947.A0A0P0VUH8	39947.A3AF13	594
39947.A0A0P0VUH8	39947.A3AF13	594
39947.Q6AUI3	39947.Q0DUD0	520
39947.Q6AUI3	39947.Q0DUD0	520
39947.Q7XVJ6	39947.Q0DUD0	570
39947.Q7XVJ6	39947.Q0DUD0	570
39947.Q0D6B1	39947.Q0DUD0	425
39947.Q0D6B1	39947.Q0DUD0	425
39947.Q0DJS1	39947.Q0DUD0	443
39947.Q0DJS1	39947.Q0DUD0	443
39947.A0A0P0VUH8	39947.Q0DUD0	594
39947.A0A0P0VUH8	39947.Q0DUD0	594
39947.Q0DS53	39947.Q0DUV5	445
39947.Q0DS53	39947.Q0DUV5	445
39947.Q8H9E4	39947.Q0DUV5	450
39947.Q8H9E4	39947.Q0DUV5	450
39947.P29620	39947.Q0DUV5	447
39947.P29620	39947.Q0DUV5	447
39947.Q7XV86	39947.Q0DUV5	421
39947.Q7XV86	39947.Q0DUV5	421
39947.Q7XX94	39947.Q0DVU5	509
39947.Q7XX94	39947.Q0DVU5	509
39947.Q8H4Q9	39947.Q0DVU5	536
39947.Q8H4Q9	39947.Q0DVU5	536
39947.Q10NQ3	39947.Q0DVU5	544
39947.Q10NQ3	39947.Q0DVU5	544
39947.Q6ZL94	39947.Q0DVU5	458
39947.Q6ZL94	39947.Q0DVU5	458
39947.Q6AV18	39947.Q0DVU5	596
39947.Q6AV18	39947.Q0DVU5	596
39947.A0A0P0WHJ2	39947.Q0DVU5	479
39947.A0A0P0WHJ2	39947.Q0DVU5	479
39947.Q0DRT9	39947.Q0DVU5	945
39947.Q0DRT9	39947.Q0DVU5	945
39947.Q10LJ0	39947.Q6ASR1	652
39947.Q10LJ0	39947.Q6ASR1	652
39947.Q0D7X1	39947.Q6ASR1	524
39947.Q0D7X1	39947.Q6ASR1	524
39947.Q7XI32	39947.Q6ASR1	497
39947.Q7XI32	39947.Q6ASR1	497
39947.Q84LG6	39947.Q6ASR1	733
39947.Q84LG6	39947.Q6ASR1	733
39947.O64937	39947.Q6ASR1	566
39947.O64937	39947.Q6ASR1	566
39947.Q5W796	39947.Q6ASR1	414
39947.Q5W796	39947.Q6ASR1	414
39947.Q10I26	39947.Q6ASR1	523
39947.Q10I26	39947.Q6ASR1	523
39947.Q75LV5	39947.Q6ASR1	497
39947.Q75LV5	39947.Q6ASR1	497
39947.B7FAF4	39947.Q6ASR1	692
39947.B7FAF4	39947.Q6ASR1	692
39947.Q6ZLK0	39947.Q6ASR1	499
39947.Q6ZLK0	39947.Q6ASR1	499
39947.Q75GT3	39947.Q6ASR1	443
39947.Q75GT3	39947.Q6ASR1	443
39947.A0A0N7KIR1	39947.Q6ASR1	494
39947.A0A0N7KIR1	39947.Q6ASR1	494
39947.A0A0P0VYK0	39947.Q6ASR1	444
39947.A0A0P0VYK0	39947.Q6ASR1	444
39947.P49397	39947.Q6ASR1	545
39947.P49397	39947.Q6ASR1	545
39947.Q0D7X0	39947.Q6ASR1	509
39947.Q0D7X0	39947.Q6ASR1	509
39947.Q0DIR7	39947.Q6ASR1	420
39947.Q0DIR7	39947.Q6ASR1	420
39947.Q60EF6	39947.Q6ASR1	498
39947.Q60EF6	39947.Q6ASR1	498
39947.Q7XMI6	39947.Q6ASR1	480
39947.Q7XMI6	39947.Q6ASR1	480
39947.A0A0P0X861	39947.Q6ASR1	480
39947.A0A0P0X861	39947.Q6ASR1	480
39947.Q6F353	39947.Q6ASR1	601
39947.Q6F353	39947.Q6ASR1	601
39947.Q84ZP1	39947.Q6ASR1	426
39947.Q84ZP1	39947.Q6ASR1	426
39947.Q0DJ33	39947.Q6ASR1	611
39947.Q0DJ33	39947.Q6ASR1	611
39947.Q0DHC4	39947.Q6ASR1	463
39947.Q0DHC4	39947.Q6ASR1	463
39947.Q0DKC6	39947.Q6ASR1	474
39947.Q0DKC6	39947.Q6ASR1	474
39947.Q5W6J3	39947.Q6ASR1	455
39947.Q5W6J3	39947.Q6ASR1	455
39947.Q7EZ29	39947.Q6ASR1	523
39947.Q7EZ29	39947.Q6ASR1	523
39947.Q6AV18	39947.Q6ASR1	506
39947.Q6AV18	39947.Q6ASR1	506
39947.A0A0P0WK98	39947.Q6ASR1	500
39947.A0A0P0WK98	39947.Q6ASR1	500
39947.A0A0P0X424	39947.Q6ASR1	517
39947.A0A0P0X424	39947.Q6ASR1	517
39947.Q6ZLB8	39947.Q6ASR1	665
39947.Q6ZLB8	39947.Q6ASR1	665
39947.Q9ZWR5	39947.Q6ASR1	407
39947.Q9ZWR5	39947.Q6ASR1	407
39947.Q7XV86	39947.Q6ASR1	435
39947.Q7XV86	39947.Q6ASR1	435
39947.Q6AUR2	39947.Q6Z382	836
39947.Q6AUR2	39947.Q6Z382	836
39947.B9FMJ3	39947.Q6Z382	447
39947.B9FMJ3	39947.Q6Z382	447
39947.A0A0P0X7K0	39947.Q6Z382	500
39947.A0A0P0X7K0	39947.Q6Z382	500
39947.Q0DTU0	39947.Q6Z382	812
39947.Q0DTU0	39947.Q6Z382	812
39947.Q65XH1	39947.Q6Z382	776
39947.Q65XH1	39947.Q6Z382	776
39947.Q851W1	39947.Q6Z382	553
39947.Q851W1	39947.Q6Z382	553
39947.Q8H4Q9	39947.Q6Z382	423
39947.Q8H4Q9	39947.Q6Z382	423
39947.Q6ZLK0	39947.Q6Z382	591
39947.Q6ZLK0	39947.Q6Z382	591
39947.Q7XVN7	39947.Q6Z382	452
39947.Q7XVN7	39947.Q6Z382	452
39947.Q0DJ33	39947.Q6Z382	611
39947.Q0DJ33	39947.Q6Z382	611
39947.Q0D701	39947.Q6Z382	496
39947.Q0D701	39947.Q6Z382	496
39947.Q7XV86	39947.Q6Z382	415
39947.Q7XV86	39947.Q6Z382	415
39947.Q8H852	39947.Q6Z382	613
39947.Q8H852	39947.Q6Z382	613
39947.Q0D6B1	39947.Q7XHS7	608
39947.Q0D6B1	39947.Q7XHS7	608
39947.B9FFC2	39947.Q7XHS7	461
39947.B9FFC2	39947.Q7XHS7	461
39947.Q10LJ0	39947.Q7XHS7	538
39947.Q10LJ0	39947.Q7XHS7	538
39947.Q60E54	39947.Q7XHS7	722
39947.Q60E54	39947.Q7XHS7	722
39947.Q7XUV6	39947.Q7XHS7	567
39947.Q7XUV6	39947.Q7XHS7	567
39947.Q0JDN9	39947.Q7XHS7	496
39947.Q0JDN9	39947.Q7XHS7	496
39947.Q0JCW8	39947.Q7XHS7	715
39947.Q0JCW8	39947.Q7XHS7	715
39947.Q60E54	39947.Q8W423	429
39947.Q60E54	39947.Q8W423	429
39947.Q6PS57	39947.Q8W423	681
39947.Q6PS57	39947.Q8W423	681
39947.O49068	39947.Q8W423	522
39947.O49068	39947.Q8W423	522
39947.Q5W6S2	39947.Q8W423	730
39947.Q5W6S2	39947.Q8W423	730
39947.A0A0P0WNQ0	39947.Q8W423	422
39947.A0A0P0WNQ0	39947.Q8W423	422
39947.A0A0P0WJ92	39947.Q8W423	781
39947.A0A0P0WJ92	39947.Q8W423	781
39947.O80416	39947.Q8W423	772
39947.O80416	39947.Q8W423	772
39947.Q0DQG5	39947.Q8W423	420
39947.Q0DQG5	39947.Q8W423	420
39947.P51431	39947.Q8W423	643
39947.P51431	39947.Q8W423	643
39947.Q0DRV6	39947.Q8W423	482
39947.Q0DRV6	39947.Q8W423	482
39947.Q7XVZ4	39947.Q8W423	408
39947.Q7XVZ4	39947.Q8W423	408
39947.Q94HF1	39947.Q8W423	484
39947.Q94HF1	39947.Q8W423	484
39947.Q9LSU3	39947.Q8W423	881
39947.Q9LSU3	39947.Q8W423	881
39947.A0A0N7KKW4	39947.Q8W423	707
39947.A0A0N7KKW4	39947.Q8W423	707
39947.A0A0P0VS11	39947.Q8W423	882
39947.A0A0P0VS11	39947.Q8W423	882
39947.A0A0P0VV58	39947.Q8W423	645
39947.A0A0P0VV58	39947.Q8W423	645
39947.P29618	39947.Q8W423	882
39947.P29618	39947.Q8W423	882
39947.Q0DIX4	39947.Q8W423	827
39947.Q0DIX4	39947.Q8W423	827
39947.Q0DSK3	39947.Q8W423	547
39947.Q0DSK3	39947.Q8W423	547
39947.Q65XE1	39947.Q8W423	645
39947.Q65XE1	39947.Q8W423	645
39947.Q8H306	39947.Q8W423	547
39947.Q8H306	39947.Q8W423	547
39947.Q7XP36	39947.Q8W423	819
39947.Q7XP36	39947.Q8W423	819
39947.A0A0P0WK98	39947.Q8W423	466
39947.A0A0P0WK98	39947.Q8W423	466
39947.Q0DIV0	39947.Q8W423	443
39947.Q0DIV0	39947.Q8W423	443
39947.Q0D701	39947.Q8W423	470
39947.Q0D701	39947.Q8W423	470
39947.A0A0P0X666	39947.Q8W423	544
39947.A0A0P0X666	39947.Q8W423	544
39947.A0A0P0X6U8	39947.Q8W423	544
39947.A0A0P0X6U8	39947.Q8W423	544
39947.P0CH34	39947.Q8W423	544
39947.P0CH34	39947.Q8W423	544
39947.Q0JCW8	39947.Q8W423	452
39947.Q0JCW8	39947.Q8W423	452
39947.A0A0P0WIA1	39947.A0A0P0WJH1	455
39947.A0A0P0WIA1	39947.A0A0P0WJH1	455
39947.Q6AUI3	39947.A0A0P0WJH1	664
39947.Q6AUI3	39947.A0A0P0WJH1	664
39947.Q9LRE5	39947.A0A0P0WJH1	427
39947.Q9LRE5	39947.A0A0P0WJH1	427
39947.Q10LJ0	39947.A0A0P0WJH1	537
39947.Q10LJ0	39947.A0A0P0WJH1	537
39947.Q5WMV0	39947.A0A0P0WJH1	469
39947.Q5WMV0	39947.A0A0P0WJH1	469
39947.Q6ATY6	39947.A0A0P0WJH1	954
39947.Q6ATY6	39947.A0A0P0WJH1	954
39947.Q6ZA50	39947.A0A0P0WJH1	989
39947.Q6ZA50	39947.A0A0P0WJH1	989
39947.Q8LI69	39947.A0A0P0WJH1	965
39947.Q8LI69	39947.A0A0P0WJH1	965
39947.Q0JD68	39947.A0A0P0WJH1	456
39947.Q0JD68	39947.A0A0P0WJH1	456
39947.Q0D6D1	39947.A0A0P0WJH1	456
39947.Q0D6D1	39947.A0A0P0WJH1	456
39947.Q0DRG6	39947.A0A0P0WJH1	483
39947.Q0DRG6	39947.A0A0P0WJH1	483
39947.Q8H9E4	39947.A0A0P0WJH1	632
39947.Q8H9E4	39947.A0A0P0WJH1	632
39947.A0A0P0WHE2	39947.A0A0P0WJH1	455
39947.A0A0P0WHE2	39947.A0A0P0WJH1	455
39947.Q0DJF8	39947.A0A0P0WJH1	615
39947.Q0DJF8	39947.A0A0P0WJH1	615
39947.Q65WY8	39947.A0A0P0WJH1	402
39947.Q65WY8	39947.A0A0P0WJH1	402
39947.A0A0P0VVB4	39947.A0A0P0WJH1	488
39947.A0A0P0VVB4	39947.A0A0P0WJH1	488
39947.A0A0P0VUH8	39947.A0A0P0WJH1	456
39947.A0A0P0VUH8	39947.A0A0P0WJH1	456
39947.P29620	39947.A0A0P0WJH1	670
39947.P29620	39947.A0A0P0WJH1	670
39947.A0A0P0VZZ4	39947.A0A0P0WJH1	517
39947.A0A0P0VZZ4	39947.A0A0P0WJH1	517
39947.A0A0P0WIH1	39947.A0A0P0WJH1	401
39947.A0A0P0WIH1	39947.A0A0P0WJH1	401
39947.A0A0P0WIA1	39947.Q0D7N2	479
39947.A0A0P0WIA1	39947.Q0D7N2	479
39947.Q6AUI3	39947.Q0D7N2	809
39947.Q6AUI3	39947.Q0D7N2	809
39947.Q9LRE5	39947.Q0D7N2	456
39947.Q9LRE5	39947.Q0D7N2	456
39947.Q10LJ0	39947.Q0D7N2	684
39947.Q10LJ0	39947.Q0D7N2	684
39947.Q6ATY6	39947.Q0D7N2	568
39947.Q6ATY6	39947.Q0D7N2	568
39947.Q6ZA50	39947.Q0D7N2	866
39947.Q6ZA50	39947.Q0D7N2	866
39947.Q8LI69	39947.Q0D7N2	583
39947.Q8LI69	39947.Q0D7N2	583
39947.Q7XIE0	39947.Q0D7N2	648
39947.Q7XIE0	39947.Q0D7N2	648
39947.Q5W796	39947.Q0D7N2	426
39947.Q5W796	39947.Q0D7N2	426
39947.A0A0P0X3D9	39947.Q0D7N2	558
39947.A0A0P0X3D9	39947.Q0D7N2	558
39947.Q0DRG6	39947.Q0D7N2	646
39947.Q0DRG6	39947.Q0D7N2	646
39947.Q7EYP9	39947.Q0D7N2	618
39947.Q7EYP9	39947.Q0D7N2	618
39947.Q8H9E4	39947.Q0D7N2	778
39947.Q8H9E4	39947.Q0D7N2	778
39947.Q0DJF8	39947.Q0D7N2	668
39947.Q0DJF8	39947.Q0D7N2	668
39947.Q5WMW4	39947.Q0D7N2	516
39947.Q5WMW4	39947.Q0D7N2	516
39947.Q65WY8	39947.Q0D7N2	635
39947.Q65WY8	39947.Q0D7N2	635
39947.A0A0P0VUH8	39947.Q0D7N2	598
39947.A0A0P0VUH8	39947.Q0D7N2	598
39947.P29620	39947.Q0D7N2	789
39947.P29620	39947.Q0D7N2	789
39947.A0A0P0VZZ4	39947.Q0D7N2	463
39947.A0A0P0VZZ4	39947.Q0D7N2	463
39947.A0A0P0W9L1	39947.Q0D7N2	491
39947.A0A0P0W9L1	39947.Q0D7N2	491
39947.A0A0P0WJH1	39947.Q0D7N2	644
39947.A0A0P0WJH1	39947.Q0D7N2	644
39947.A0A0P0WIA1	39947.Q75M02	455
39947.A0A0P0WIA1	39947.Q75M02	455
39947.Q6AUI3	39947.Q75M02	664
39947.Q6AUI3	39947.Q75M02	664
39947.Q9LRE5	39947.Q75M02	427
39947.Q9LRE5	39947.Q75M02	427
39947.Q10LJ0	39947.Q75M02	537
39947.Q10LJ0	39947.Q75M02	537
39947.Q5WMV0	39947.Q75M02	469
39947.Q5WMV0	39947.Q75M02	469
39947.Q6ATY6	39947.Q75M02	954
39947.Q6ATY6	39947.Q75M02	954
39947.Q6ZA50	39947.Q75M02	989
39947.Q6ZA50	39947.Q75M02	989
39947.Q8LI69	39947.Q75M02	965
39947.Q8LI69	39947.Q75M02	965
39947.Q0JD68	39947.Q75M02	456
39947.Q0JD68	39947.Q75M02	456
39947.Q0D6D1	39947.Q75M02	456
39947.Q0D6D1	39947.Q75M02	456
39947.Q0DRG6	39947.Q75M02	483
39947.Q0DRG6	39947.Q75M02	483
39947.Q8H9E4	39947.Q75M02	632
39947.Q8H9E4	39947.Q75M02	632
39947.A0A0P0WHE2	39947.Q75M02	455
39947.A0A0P0WHE2	39947.Q75M02	455
39947.Q0DJF8	39947.Q75M02	615
39947.Q0DJF8	39947.Q75M02	615
39947.Q65WY8	39947.Q75M02	402
39947.Q65WY8	39947.Q75M02	402
39947.A0A0P0VVB4	39947.Q75M02	488
39947.A0A0P0VVB4	39947.Q75M02	488
39947.A0A0P0VUH8	39947.Q75M02	456
39947.A0A0P0VUH8	39947.Q75M02	456
39947.P29620	39947.Q75M02	670
39947.P29620	39947.Q75M02	670
39947.A0A0P0VZZ4	39947.Q75M02	517
39947.A0A0P0VZZ4	39947.Q75M02	517
39947.A0A0P0WIH1	39947.Q75M02	401
39947.A0A0P0WIH1	39947.Q75M02	401
39947.Q0D7N2	39947.Q75M02	644
39947.Q0D7N2	39947.Q75M02	644
39947.B9FNL5	39947.Q7X923	455
39947.B9FNL5	39947.Q7X923	455
39947.Q6AUI3	39947.Q7X923	488
39947.Q6AUI3	39947.Q7X923	488
39947.Q10LJ0	39947.Q7X923	561
39947.Q10LJ0	39947.Q7X923	561
39947.Q6ZA50	39947.Q7X923	486
39947.Q6ZA50	39947.Q7X923	486
39947.A0A0P0WNF9	39947.Q7X923	600
39947.A0A0P0WNF9	39947.Q7X923	600
39947.Q8H7Y8	39947.Q7X923	416
39947.Q8H7Y8	39947.Q7X923	416
39947.A0A0P0WHT3	39947.Q7X923	613
39947.A0A0P0WHT3	39947.Q7X923	613
39947.Q0JDR8	39947.Q7X923	479
39947.Q0JDR8	39947.Q7X923	479
39947.Q8H9E4	39947.Q7X923	663
39947.Q8H9E4	39947.Q7X923	663
39947.A0A0P0WJ92	39947.Q7X923	529
39947.A0A0P0WJ92	39947.Q7X923	529
39947.B9FXV5	39947.Q7X923	415
39947.B9FXV5	39947.Q7X923	415
39947.Q6F353	39947.Q7X923	422
39947.Q6F353	39947.Q7X923	422
39947.Q65WY8	39947.Q7X923	956
39947.Q65WY8	39947.Q7X923	956
39947.A0A0N7KKW4	39947.Q7X923	541
39947.A0A0N7KKW4	39947.Q7X923	541
39947.B9FKM7	39947.Q7X923	422
39947.B9FKM7	39947.Q7X923	422
39947.Q0DHC4	39947.Q7X923	417
39947.Q0DHC4	39947.Q7X923	417
39947.Q0DKC6	39947.Q7X923	417
39947.Q0DKC6	39947.Q7X923	417
39947.Q84RS4	39947.Q7X923	472
39947.Q84RS4	39947.Q7X923	472
39947.P29620	39947.Q7X923	516
39947.P29620	39947.Q7X923	516
39947.Q8H386	39947.Q7X923	479
39947.Q8H386	39947.Q7X923	479
39947.Q0DUV5	39947.Q7X923	425
39947.Q0DUV5	39947.Q7X923	425
39947.Q0D7N2	39947.Q7X923	621
39947.Q0D7N2	39947.Q7X923	621
39947.Q10S72	39947.Q69NY7	647
39947.Q10S72	39947.Q69NY7	647
39947.Q60EH4	39947.Q69NY7	406
39947.Q60EH4	39947.Q69NY7	406
39947.Q84QA7	39947.Q69NY7	406
39947.Q84QA7	39947.Q69NY7	406
39947.Q688R3	39947.Q69NY7	429
39947.Q688R3	39947.Q69NY7	429
39947.Q10N20	39947.Q69NY7	459
39947.Q10N20	39947.Q69NY7	459
39947.Q10QW3	39947.Q69NY7	914
39947.Q10QW3	39947.Q69NY7	914
39947.Q8GRS2	39947.Q69NY7	915
39947.Q8GRS2	39947.Q69NY7	915
39947.Q60EH4	39947.Q7XYS3	422
39947.Q60EH4	39947.Q7XYS3	422
39947.Q84QA7	39947.Q7XYS3	455
39947.Q84QA7	39947.Q7XYS3	455
39947.Q5W6D6	39947.Q7XYS3	620
39947.Q5W6D6	39947.Q7XYS3	620
39947.Q8GRS2	39947.Q7XYS3	604
39947.Q8GRS2	39947.Q7XYS3	604
39947.Q0DTU0	39947.A0A0P0WLB5	640
39947.Q0DTU0	39947.A0A0P0WLB5	640
39947.Q851W1	39947.A0A0P0WLB5	476
39947.Q851W1	39947.A0A0P0WLB5	476
39947.Q6AUB0	39947.A0A0P0WLB5	448
39947.Q6AUB0	39947.A0A0P0WLB5	448
39947.Q8GVZ0	39947.A0A0P0WLB5	448
39947.Q8GVZ0	39947.A0A0P0WLB5	448
39947.A0A0P0VU05	39947.A0A0P0WLB5	415
39947.A0A0P0VU05	39947.A0A0P0WLB5	415
39947.Q7XVN7	39947.A0A0P0WLB5	406
39947.Q7XVN7	39947.A0A0P0WLB5	406
39947.Q6AUR2	39947.Q6Z371	413
39947.Q6AUR2	39947.Q6Z371	413
39947.Q0DQ78	39947.Q6Z371	975
39947.Q0DQ78	39947.Q6Z371	975
39947.A0A0P0X7K0	39947.Q6Z371	553
39947.A0A0P0X7K0	39947.Q6Z371	553
39947.Q0JD86	39947.Q6Z371	972
39947.Q0JD86	39947.Q6Z371	972
39947.Q0DHD7	39947.Q6Z371	897
39947.Q0DHD7	39947.Q6Z371	897
39947.Q84SL6	39947.Q6Z371	936
39947.Q84SL6	39947.Q6Z371	936
39947.Q0JEQ3	39947.Q8H3D2	460
39947.Q0JEQ3	39947.Q8H3D2	460
39947.B7E4J4	39947.Q8H3D2	445
39947.B7E4J4	39947.Q8H3D2	445
39947.B9F813	39947.Q10PW9	402
39947.B9F813	39947.Q10PW9	402
39947.Q0JDC5	39947.Q10PW9	471
39947.Q0JDC5	39947.Q10PW9	471
39947.Q10R54	39947.Q10PW9	567
39947.Q10R54	39947.Q10PW9	567
39947.Q6VMN7	39947.Q10PW9	601
39947.Q6VMN7	39947.Q10PW9	601
39947.Q6ZDQ1	39947.Q10PW9	438
39947.Q6ZDQ1	39947.Q10PW9	438
39947.Q5W645	39947.Q6T5D1	781
39947.Q5W645	39947.Q6T5D1	781
39947.Q69WE5	39947.Q6T5D1	961
39947.Q69WE5	39947.Q6T5D1	961
39947.Q6ZL94	39947.Q6T5D1	456
39947.Q6ZL94	39947.Q6T5D1	456
39947.Q8GVP6	39947.Q6T5D1	566
39947.Q8GVP6	39947.Q6T5D1	566
39947.Q69WE5	39947.Q7EYK9	979
39947.Q69WE5	39947.Q7EYK9	979
39947.B9FMJ3	39947.Q7EYK9	445
39947.B9FMJ3	39947.Q7EYK9	445
39947.Q8GVZ0	39947.Q7EYK9	426
39947.Q8GVZ0	39947.Q7EYK9	426
39947.Q9ZTP5	39947.Q7EYK9	415
39947.Q9ZTP5	39947.Q7EYK9	415
39947.Q2KNB5	39947.Q7EYK9	983
39947.Q2KNB5	39947.Q7EYK9	983
39947.O64422	39947.Q7EYK9	563
39947.O64422	39947.Q7EYK9	563
39947.Q0D5P8	39947.Q7EYK9	466
39947.Q0D5P8	39947.Q7EYK9	466
39947.Q7X8A1	39947.Q7EYK9	592
39947.Q7X8A1	39947.Q7EYK9	592
39947.Q7XTG4	39947.Q7EYK9	400
39947.Q7XTG4	39947.Q7EYK9	400
39947.Q84PB5	39947.Q7EYK9	564
39947.Q84PB5	39947.Q7EYK9	564
39947.B7F8B9	39947.Q7EYK9	485
39947.B7F8B9	39947.Q7EYK9	485
39947.Q7XHR0	39947.Q7EYK9	485
39947.Q7XHR0	39947.Q7EYK9	485
39947.Q6T5D1	39947.Q7EYK9	525
39947.Q6T5D1	39947.Q7EYK9	525
39947.P0C1U4	39947.Q0DIT2	989
39947.P0C1U4	39947.Q0DIT2	989
39947.Q0JDC5	39947.Q0DIT2	914
39947.Q0JDC5	39947.Q0DIT2	914
39947.Q0JDC6	39947.Q0DIT2	911
39947.Q0JDC6	39947.Q0DIT2	911
39947.Q60EH3	39947.Q0DIT2	989
39947.Q60EH3	39947.Q0DIT2	989
39947.Q8L7J2	39947.Q0DIT2	975
39947.Q8L7J2	39947.Q0DIT2	975
39947.Q7XTH4	39947.Q0DIT2	879
39947.Q7XTH4	39947.Q0DIT2	879
39947.Q07661	39947.Q9SLY8	435
39947.Q07661	39947.Q9SLY8	435
39947.Q06397	39947.Q9SLY8	581
39947.Q06397	39947.Q9SLY8	581
39947.Q94I55	39947.Q9SLY8	631
39947.Q94I55	39947.Q9SLY8	631
39947.Q75HQ0	39947.Q9SLY8	400
39947.Q75HQ0	39947.Q9SLY8	400
39947.Q7XVN7	39947.Q9SLY8	460
39947.Q7XVN7	39947.Q9SLY8	460
39947.Q6L590	39947.Q9SLY8	476
39947.Q6L590	39947.Q9SLY8	476
39947.Q10NT7	39947.Q9SLY8	402
39947.Q10NT7	39947.Q9SLY8	402
39947.Q7XV86	39947.Q9SLY8	863
39947.Q7XV86	39947.Q9SLY8	863
39947.A0A0P0WNF9	39947.B9FF78	540
39947.A0A0P0WNF9	39947.B9FF78	540
39947.A0A0P0W9C3	39947.B9FF78	477
39947.A0A0P0W9C3	39947.B9FF78	477
39947.Q8H9E4	39947.B9FF78	404
39947.Q8H9E4	39947.B9FF78	404
39947.A0A0P0VUH8	39947.B9FF78	457
39947.A0A0P0VUH8	39947.B9FF78	457
39947.Q10MI4	39947.B9FF78	557
39947.Q10MI4	39947.B9FF78	557
39947.Q0D730	39947.Q0D6I0	632
39947.Q0D730	39947.Q0D6I0	632
39947.Q8H9E4	39947.Q0D6I0	436
39947.Q8H9E4	39947.Q0D6I0	436
39947.A0A0P0WHE2	39947.Q0D6I0	834
39947.A0A0P0WHE2	39947.Q0D6I0	834
39947.A0A0P0WA41	39947.Q0D6I0	565
39947.A0A0P0WA41	39947.Q0D6I0	565
39947.Q0DQD2	39947.Q0D6I0	514
39947.Q0DQD2	39947.Q0D6I0	514
39947.Q0DIA3	39947.Q0DJY2	600
39947.Q0DIA3	39947.Q0DJY2	600
39947.Q0DIA4	39947.Q0DJY2	600
39947.Q0DIA4	39947.Q0DJY2	600
39947.Q5W6S2	39947.Q0DJY2	420
39947.Q5W6S2	39947.Q0DJY2	420
